sessID	MsgID	Text	DialogAct
MUL2660	4	Can you pick one you know is a good place to stay and book it for 7 people staying 4 nights starting Monday?	Hotel-Inform(Stay=4;People=7;Day=monday)
MUL2660	6	Is there any good attractions in the south, you'd recommend? 	Attraction-Inform(Area=south)
MUL2660	8	Do you happen to have any colleges to visit? 	Attraction-Inform(Type=college)
MUL2660	10	Yes, I would. Perhaps a theatre or cinema?	Attraction-Inform(Type=cinema)
MUL2660	12	Can I get their entrance fee, as well?	Attraction-Request(Fee)
MUL2660	13	we don't have that information available. 	Attraction-Inform(Fee=we don't have that information)
PMUL1892	0	Hello, I am looking for information.  Can you help me with a train?	Train-Inform()
PMUL1892	1	Sure.  Can I get some more information?  Where were you wanting to go to?  	Train-Request(Dest)
PMUL1892	2	I would be leaving Cambridge and heading to Peterborough on Tuesday. 	Train-Inform(Depart=cambridge;Dest=peterborough;Day=tuesday)
PMUL1892	3	Is there a specific time you would like to depart or arrive by?	Train-Request(Leave;Arrive)
PMUL1892	4	Yes, I need to arrive in Peterborough by 13:45.  How long is the train ride?	Train-Inform(Dest=peterborough;Arrive=13:45)
PMUL1892	6	No thanks. No need to book at this time. Can you tell me about a hotel called the Avalon?	Hotel-Inform(Name=avalon)
PMUL1892	7	It is a moderately priced hotel on the north.	Hotel-Inform(Type=hotel;Price=moderately priced;Area=north)
PMUL1892	8	Sounds great.  How many stars it that?  And can I have the phone number?	Hotel-Request(Stars;Phone)
PMUL1892	11	You need to tell me how many people are staying at what days.	Booking-Request(People;Day;Stay)
PMUL1892	12	I'm actually going to call the hotel before I make the reservation.  I think you for your time.  Have a nice day.	Hotel-Inform()
PMUL1892	13	Is there anything else I can help you with ?	general-reqmore()
PMUL1892	14	No, thank you. I'm all set. Goodbye.	general-bye()
PMUL1893	0	Hey. I'm looking for a train from stansted airport.	Train-Inform(Depart=stansted airport)
PMUL1893	1	What day will you be traveling?	Train-Request(Day)
PMUL1893	2	I plan to go on tuesday.	Train-Inform(Day=tuesday)
PMUL1893	3	What is your destination ?	Train-Request(Dest)
PMUL1893	4	My destination is cambridge. 	Train-Inform(Dest=cambridge)
PMUL1893	6	The train should arrive by 10:00 if at all possible.	Train-Inform(Arrive=10:00)
PMUL1893	9	How many tickets would you like?	Train-Request(People)
PMUL1893	10	I would like 4 tickets. 	Train-Inform(People=4)
PMUL1893	12	I also need you to book Rosa's Bed and Breakfast for 4 people, two nights, starting on Tuesday.	Hotel-Inform(Stay=2;People=4;Day=tuesday;Name=rosa's bed and breakfast)
PMUL1893	14	That is all, thanks a lot	general-thank()
PMUL1893	15	I am glad to help enjoy your time !	general-bye()
PMUL1890	0	Can you please find me a train that leaves to bishops shortford? Can it also arrive before 10:45 too? Thankyou for your time.	Train-Inform(Arrive=10:45)
PMUL1890	1	I have the TR2061 that arrives at 06:07.  Will that work?	Train-Inform(Id=TR2061;Arrive=06:07)
PMUL1890	2	Does it leave on Sunday?	Train-Inform(Day=sunday)
PMUL1890	3	No, that one leaves on Friday. TR9219 leaves Sunday at 5:29 and arrives in Cambridge by 6:07. Would you like to book a seat?	Train-OfferBook(Arrive=6:07;Dest=Cambridge;Leave=5:29;Day=Sunday;Id=TR9219)
PMUL1890	5	I have booked you a seat and the reference number is : 6IJ7W2BN.	Train-OfferBooked(Ref=6IJ7W2BN)
PMUL1890	6	Thanks so much. Can you also find me a place to stay?	general-thank()
PMUL1890	10	No that's ok. Can I just get the phone number and postcode?	Hotel-Request(Post;Phone)
PMUL1890	12	That will be all for today thanks !	general-thank()
PMUL1890	13	Awesome. Thank you for using the  Cambridge TownInfo centre. Have a great day	general-bye()
PMUL1896	0	I'm looking to get on a train on Saturday.	Train-Inform(Day=saturday)
PMUL1896	1	From where to where?	Train-Request(Depart;Dest)
PMUL1896	2	I'm leaving from London Liverpool Street and I need to arrive in Cambridge by 09:30. 	Train-Inform(Depart=london liverpool street;Dest=cambridge;Arrive=09:30)
PMUL1896	3	the TR2503 will get you to your destination at 9:07.	Train-Inform(Arrive=9:07;Id=TR2503)
PMUL1896	4	Perfect. Can you book that for me for 3 people?	Train-Inform(People=3)
PMUL1896	6	I also need a hotel in the East. 	Hotel-Inform(Area=east)
PMUL1896	7	Do you need parking at the hotel?	Hotel-Request(Parking)
PMUL1896	8	It doesn't matter, but I do need free wifi and the hotel should have a star of 4.	Hotel-Inform(Stars=4;Internet=yes)
PMUL1896	10	Guesthouse type is fine.	Hotel-Inform(Type=guesthouse)
PMUL1896	11	Which price range would you like?	Hotel-Request(Price)
PMUL1896	15	Their postcode is cb12dp and their address is 124 tenison road. The hotel is moderately priced	Hotel-Inform(Post=cb12dp;Price=moderately priced;Addr=124 tenison road;Type=hotel)
PMUL1896	16	That sounds great thank you for your help.	general-thank()
PMUL1897	0	I would like to find a train leaving Cambridge after 6:30 PM. Can you help me?	Train-Inform(Depart=cambridge)
PMUL1897	2	The destination is stansted airport, and I would like to leave on Sunday. 	Train-Inform(Dest=stansted airport;Day=sunday;Leave=06:30)
MUL2669	0	I am looking for a particular attraction.	Attraction-Inform()
MUL2669	1	Do you know the name of the attraction and what area of the city it is in?	Attraction-Request(Name;Area)
MUL2669	2	Yeah, it's called  saint catharine's college I believe.	Attraction-Inform(Name=saint catharine's college)
MUL2669	3	Ah yes, that college is in the center of town, on king's parade. Would you like more information?	Attraction-Inform(Addr=king's parade;Area=center of town)
MUL2669	4	Can I get the phone number please?	Attraction-Request(Phone)
MUL2669	6	What type of attraction is that college?	Attraction-Request(Type)
MUL2669	7	It's a college attraction. 	Attraction-Inform(Type=college)
MUL2669	8	Okay, thank you. Is there somewhere near there to stay in the moderate price rage, with 4 stars? 	Hotel-Inform(Stars=4;Stay=4;Price=moderate)
MUL2669	10	Have you checked in the North?	Hotel-Inform(Area=north)
MUL2669	12	I require free wifi.	Hotel-Inform(Internet=yes)
MUL2669	13	There is wifi available at the hotel.	Hotel-Inform(Internet)
MUL2669	14	Alright, book me one for a four night stay starting on Saturday.	Hotel-Inform(Stay=4;Day=sunday)
MUL2669	15	How many people are in your group?	Booking-Request(People)
MUL2669	16	Just for 1 person, thanks. 	Hotel-Inform(People=1)
MUL2669	18	Thank you very much.	general-thank()
PMUL3008	0	There aren't any Polish restaurants in the centre, are there?	Restaurant-Inform(Area=centre;Food=polish)
PMUL3008	2	how about chinese?	Restaurant-Inform(Food=chinese)
PMUL3008	4	I'm not fussy about price, pick one for me and give me the address please, I'm starving! 	Restaurant-Request(Addr)
PMUL3008	6	Just the address is all I needed for now. But could you also help me find a train?	Restaurant-Request(Addr)
PMUL3008	7	Definitely! Can you give me some more specifics so I can help?	general-reqmore()
PMUL3008	8	I am going to London kings cross.	Train-Inform(Dest=london kings cross)
PMUL3008	9	And what is your arrival destination and time of travel?	Train-Request(Dest;Leave)
PMUL3008	10	Leaving Cambridge to  London kings cross and arrive by 19:45.	Train-Inform(Depart=cambridge;Arrive=19:45)
PMUL3008	11	Ok, on what day will that be?	Train-Request(Day)
PMUL3008	12	I need to leave on Tuesday.	Train-Inform(Day=tuesday)
PMUL3008	14	what is its departure time?	Train-Request(Leave)
PMUL3008	15	It leaves Cambridge at 13:00. 	Train-Inform(Leave=13:00;Depart=Cambridge)
PMUL3008	17	I have a train departing Cambridge at 17:00 and arriving at London Kings Cross at 17:51. I don't have a later arrival time on Tuesday, unfortunately. 	Train-Inform(Arrive=17:51;Depart=Cambridge;Dest=London Kings Cross;Leave=17:00;Day=Tuesday)
PMUL3008	18	Alright. Could you please provide me with the train ID and the travel time?	Train-Request(Duration;TrainID)
PMUL3008	20	No. thanks. I don't need to book it right now.	general-thank()
PMUL3008	21	Is there anything else I can help you with today?	general-reqmore()
PMUL3008	22	No, thank you. I have everything I need. Goodbye.	general-bye()
PMUL3008	23	Great! Thank you for calling and have a great trip! Goodbye.	general-bye()
SNG0169	0	I got injured and need directions for the clinical decisions unit department	Hospital-Inform(Department=clinical decisions unit)
SNG0169	2	I need the post code.	Hospital-Request(Post)
SNG0169	5	OK.  Hope all goes well for you.  Bye.	general-bye()
SNG0663	0	Hi, I am looking for a cheap Italian restaurant please.	Restaurant-Inform(Food=italian;Price=cheap)
SNG0663	2	No, no preference. Please just find me one that has a table available for 4 people at 17:45 on Monday. 	Restaurant-Inform(Time=17:45;People=4;Day=monday)
SNG0663	4	Yes, I'll try for a little earlier, how about 16:45?	Restaurant-Inform(Time=16:45)
SNG0663	6	Thank you very much for your help! 	general-thank()
SNG0663	7	You're welcome. Have a great day!	general-bye()
PMUL4600	0	I need a place to stay, some hotel with 4 star rating and free parking. 	Hotel-Inform(Stars=4;Parking=yes)
PMUL4600	1	great, i have 19 options for you!	Hotel-Inform(Choice=19)
PMUL4600	2	I would like for it to be in the cheap price range and also offer free wifi.	Hotel-Inform(Internet=yes;Price=cheap)
PMUL4600	4	yes, i would like to book that for 5 people, we want to stay 3 nights starting thursday	Hotel-Inform(Stay=3;People=5;Day=thursday)
PMUL4600	6	I am also looking for a cheap Indian place to eat. 	Restaurant-Inform(Food=indian;Price=cheap)
PMUL4600	8	I'd prefer the centre, please.	Restaurant-Inform(Area=centre)
PMUL4600	9	How does Mahal of Cambridge sound?	Restaurant-Recommend(Name=Mahal of Cambridge)
PMUL4600	11	The phone number is 01223360409.	Restaurant-Inform(Phone=01223360409)
PMUL4600	12	What is wrong with me, I also need the address and postal code, I dont know why I didn't just ask all of that at once.	Restaurant-Request(Post;Addr)
PMUL4600	14	Yes, I need a taxi please to commute between the two.	Taxi-Inform()
PMUL4600	15	Where would you be getting picked up?	Taxi-Request(Depart)
PMUL4600	16	That hotel we discussed earlier. 	Taxi-Inform(Depart=autumn house)
PMUL4600	17	MAy i have a leave time ?	Taxi-Request(Leave)
PMUL4600	18	I would like to leave by 11:15 please.	Taxi-Inform(Leave=11:15)
PMUL4600	20	That's it for me. Thanks! Bye	general-bye()
PMUL4601	0	i want a place to stay in Cambridge the is moderate price no wifi	Hotel-Inform(Internet=yes;Price=moderate)
PMUL4601	1	Sure.  Would you like a particular area of town? 	Hotel-Request(Area)
PMUL4601	2	An inexpensive area with free parking if possible. 	Hotel-Inform(Parking=yes)
PMUL4601	5	I just need to know for what day, how many nights and how many guests for the reservation.	Booking-Request(Stay;Day;People)
PMUL4601	6	I need a reservation for 5 people and 5 nights starting Wednesday. Thanks! 	Hotel-Inform(Stay=5;People=5;Day=wednesday)
PMUL4601	8	No thanks, that's all I needed.  I appreciate your help!	general-thank()
PMUL4601	9	I'm happy we could be of service. Enjoy your stay in Cambridge!	general-bye()
PMUL4602	1	what would you like to know?	general-reqmore()
PMUL4602	3	Yes, of course. The address of camboats is the plough, green end, fen ditton, and the postcode is cb58sx.	Attraction-Inform(Name=camboats;Post=cb58sx;Addr=the plough;Addr=green end;Addr=fen ditton)
PMUL4602	4	Thank you.  I would also like some help finding a train.	Train-Inform()
PMUL4602	5	Sure I can help with that. Where are you departing from and going to. What time would you like to depart and on what day would you like the train?	Train-Request(Depart;Dest;Leave;Day)
PMUL4603	0	Can you help me find a train leaving thursday departing from london liverpool street?	Train-Inform(Depart=london liverpool street;Day=thursday)
PMUL4603	2	I don't have a preference but I do need to be in Cambridge by 15:00.	Train-Inform(Dest=cambridge;Arrive=15:00)
PMUL4603	4	What is the price of the ticket and departure time?	Train-Request(Price;Leave)
PMUL4603	5	The departure time is 11:39 and the cost will be 16.60 pounds.	Train-Inform(Ticket=16.60 pounds;Leave=11:39)
PMUL4603	6	Thanks. I also need to find a guesthouse with free wifi.	Hotel-Inform(Internet=yes;Type=guesthouse)
PMUL4603	7	I can also assist you with finding a guest house. Does the train fit your needs and would you like to book tickets for that?	Train-OfferBook()
PMUL4603	8	No tickets for the train. I would like a guesthouse in the east that is expensive, please.	Hotel-Inform(Area=east;Price=expensive)
PMUL4603	9	I do not have any expensive guesthouses in the east offering free wifi.	Hotel-NoOffer(Type=guesthouses;Area=east;Internet;Price=expensive)
PMUL4603	12	Yes, could you book it for 5 people for 3 nights starting thursday?	Hotel-Inform(Stay=3;People=5;Day=thursday)
PMUL4603	13	Booking was successful. Reference number is : Q10RYGHF.	Booking-Book(Ref=Q10RYGHF)
PMUL4603	14	Thanks! Have a wonderful evening. Goodbye. 	general-bye()
PMUL4603	15	Thank you for using our service today. Glad I was able to help have a good day. 	general-bye()
PMUL4604	0	i am looking for places to go in town. The attraction should be in the type of college and should be in the centre.	Attraction-Inform(Area=centre;Type=college)
PMUL4604	1	how about christ's college? it has free admission.	Attraction-Inform(Fee=free;Name=christ's college)
PMUL4604	3	It's located on saint andrew's street, in postcode cb23bu. 	Attraction-Inform(Post=cb23bu;Addr=saint andrew's street)
PMUL4604	4	Would you happen to have the phone number?	Attraction-Request(Phone)
PMUL4604	6	I am also looking for a place to stay. The hotel should be in the south and should be in the type of guesthouse.	Hotel-Inform(Area=south;Type=guesthouse)
PMUL4604	8	How about a moderate price range and a star rating of three?	Hotel-Inform(Stars=3;Price=moderate)
PMUL4604	10	Yes please.  Can I get that for 2 nights for 6 people starting on Friday? 	Hotel-Inform(Stay=2;People=6;Day=friday)
PMUL4604	12	I also need a taxi to commute. I need to leave the hotel by 15:30. 	Taxi-Inform(Leave=15:30)
PMUL4604	14	Thank you, That will be all.	general-thank()
PMUL4604	15	I hope everything works out well.	general-bye()
PMUL4604	16	Thank you goodbye	general-bye()
PMUL4604	17	You're welcome. Have a wonderful day!	general-bye()
PMUL4605	0	Hi, I'm looking for a hotel by the name of Acorn Guest House. 	Hotel-Inform(Name=acorn guest house)
PMUL4605	1	Sure, what would you like to know about it?	general-reqmore()
PMUL4605	2	I would like to know if it is available for 8 people for 4 nights starting Saturday	Hotel-Inform(Stay=4;People=8;Day=saturday)
